Logger,Date,Time,D,Day,PAR,Temperature
A,10/10/2021, 15:40:00,4,3.319444444,206,13
A,10/10/2021, 15:50:00,4,3.326388889,311,13
A,10/10/2021, 16:00:00,4,3.333333333,340,13
A,10/10/2021, 16:10:00,4,3.340277778,371,13
A,10/10/2021, 16:20:00,4,3.347222222,338,13
A,10/10/2021, 16:30:00,4,3.354166667,242,13
A,10/10/2021, 16:40:00,4,3.361111111,222,13
A,10/10/2021, 16:50:00,4,3.368055556,196,12.9
A,10/10/2021, 17:00:00,4,3.375,173,13
A,10/10/2021, 17:10:00,4,3.381944444,106,13
A,10/10/2021, 17:20:00,4,3.388888889,75,12.9
A,10/10/2021, 17:30:00,4,3.395833333,47,12.9
A,10/10/2021, 17:40:00,4,3.402777778,25,12.9
A,10/10/2021, 17:50:00,4,3.409722222,9,12.9
A,10/10/2021, 18:00:00,4,3.416666667,3,12.9
A,10/10/2021, 18:10:00,4,3.423611111,0,12.9
A,10/10/2021, 18:20:00,4,3.430555556,0,12.9
A,10/10/2021, 18:30:00,4,3.4375,0,12.9
A,10/10/2021, 18:40:00,4,3.444444444,0,12.9
A,10/10/2021, 18:50:00,4,3.451388889,0,12.9
A,10/10/2021, 19:00:00,4,3.458333333,0,12.9
A,10/10/2021, 19:10:00,4,3.465277778,0,12.9
A,10/10/2021, 19:20:00,4,3.472222222,0,12.9
A,10/10/2021, 19:30:00,4,3.479166667,0,12.9
A,10/10/2021, 19:40:00,4,3.486111111,0,12.9
A,10/10/2021, 19:50:00,4,3.493055556,0,12.9
A,10/10/2021, 20:00:00,4,3.5,0,12.9
A,10/10/2021, 20:10:00,4,3.506944444,0,12.9
A,10/10/2021, 20:20:00,4,3.513888889,0,12.9
A,10/10/2021, 20:30:00,4,3.520833333,0,12.9
A,10/10/2021, 20:40:00,4,3.527777778,0,12.9
A,10/10/2021, 20:50:00,4,3.534722222,0,12.9
A,10/10/2021, 21:00:00,4,3.541666667,0,12.8
A,10/10/2021, 21:10:00,4,3.548611111,0,12.8
A,10/10/2021, 21:20:00,4,3.555555556,0,12.8
A,10/10/2021, 21:30:00,4,3.5625,0,12.8
A,10/10/2021, 21:40:00,4,3.569444444,0,12.8
A,10/10/2021, 21:50:00,4,3.576388889,0,12.8
A,10/10/2021, 22:00:00,4,3.583333333,0,12.8
A,10/10/2021, 22:10:00,4,3.590277778,0,12.8
A,10/10/2021, 22:20:00,4,3.597222222,0,12.8
A,10/10/2021, 22:30:00,4,3.604166667,0,12.8
A,10/10/2021, 22:40:00,4,3.611111111,0,12.8
A,10/10/2021, 22:50:00,4,3.618055556,0,12.8
A,10/10/2021, 23:00:00,4,3.625,0,12.8
A,10/10/2021, 23:10:00,4,3.631944444,0,12.8
A,10/10/2021, 23:20:00,4,3.638888889,0,12.8
A,10/10/2021, 23:30:00,4,3.645833333,0,12.8
A,10/10/2021, 23:40:00,4,3.652777778,0,12.8
A,10/10/2021, 23:50:00,4,3.659722222,0,12.8
A,10/10/2021, 24:00:00,4,3.666666667,0,12.8
A,11/10/2021, 00:10:00,4,3.673611111,0,12.9
A,11/10/2021, 00:20:00,4,3.680555556,0,12.9
A,11/10/2021, 00:30:00,4,3.6875,0,12.9
A,11/10/2021, 00:40:00,4,3.694444444,0,12.9
A,11/10/2021, 00:50:00,4,3.701388889,0,12.9
A,11/10/2021, 01:00:00,4,3.708333333,0,12.9
A,11/10/2021, 01:10:00,4,3.715277778,0,12.9
A,11/10/2021, 01:20:00,4,3.722222222,0,12.9
A,11/10/2021, 01:30:00,4,3.729166667,0,12.9
A,11/10/2021, 01:40:00,4,3.736111111,0,12.9
A,11/10/2021, 01:50:00,4,3.743055556,0,12.9
A,11/10/2021, 02:00:00,4,3.75,0,12.9
A,11/10/2021, 02:10:00,4,3.756944444,0,12.9
A,11/10/2021, 02:20:00,4,3.763888889,0,12.9
A,11/10/2021, 02:30:00,4,3.770833333,0,12.9
A,11/10/2021, 02:40:00,4,3.777777778,0,12.9
A,11/10/2021, 02:50:00,4,3.784722222,0,12.9
A,11/10/2021, 03:00:00,4,3.791666667,0,12.9
A,11/10/2021, 03:10:00,4,3.798611111,0,12.9
A,11/10/2021, 03:20:00,4,3.805555556,0,12.9
A,11/10/2021, 03:30:00,4,3.8125,0,12.9
A,11/10/2021, 03:40:00,4,3.819444444,0,12.9
A,11/10/2021, 03:50:00,4,3.826388889,0,12.9
A,11/10/2021, 04:00:00,4,3.833333333,0,12.8
A,11/10/2021, 04:10:00,4,3.840277778,0,12.8
A,11/10/2021, 04:20:00,4,3.847222222,0,12.9
A,11/10/2021, 04:30:00,4,3.854166667,0,12.9
A,11/10/2021, 04:40:00,4,3.861111111,0,12.9
A,11/10/2021, 04:50:00,4,3.868055556,0,12.9
A,11/10/2021, 05:00:00,4,3.875,0,12.8
A,11/10/2021, 05:10:00,4,3.881944444,0,12.8
A,11/10/2021, 05:20:00,4,3.888888889,0,12.8
A,11/10/2021, 05:30:00,4,3.895833333,0,12.8
A,11/10/2021, 05:40:00,4,3.902777778,0,12.8
A,11/10/2021, 05:50:00,4,3.909722222,0,12.8
A,11/10/2021, 06:00:00,4,3.916666667,0,12.8
A,11/10/2021, 06:10:00,4,3.923611111,0,12.8
A,11/10/2021, 06:20:00,4,3.930555556,0,12.8
A,11/10/2021, 06:30:00,4,3.9375,0,12.8
A,11/10/2021, 06:40:00,4,3.944444444,5,12.8
A,11/10/2021, 06:50:00,4,3.951388889,14,12.8
A,11/10/2021, 07:00:00,4,3.958333333,32,12.8
A,11/10/2021, 07:10:00,4,3.965277778,61,12.8
A,11/10/2021, 07:20:00,4,3.972222222,82,12.8
A,11/10/2021, 07:30:00,4,3.979166667,128,12.8
A,11/10/2021, 07:40:00,4,3.986111111,201,12.8
A,11/10/2021, 07:50:00,4,3.993055556,295,12.8
A,11/10/2021, 08:00:00,4,4,404,12.8
A,11/10/2021, 08:10:00,5,4.006944444,427,12.8
A,11/10/2021, 08:20:00,5,4.013888889,631,12.8
A,11/10/2021, 08:30:00,5,4.020833333,1043,12.8
A,11/10/2021, 08:40:00,5,4.027777778,933,12.8
A,11/10/2021, 08:50:00,5,4.034722222,873,12.8
A,11/10/2021, 09:00:00,5,4.041666667,1187,12.8
A,11/10/2021, 09:10:00,5,4.048611111,2059,12.8
A,11/10/2021, 09:20:00,5,4.055555556,2249,12.8
A,11/10/2021, 09:30:00,5,4.0625,2975,12.8
A,11/10/2021, 09:40:00,5,4.069444444,3084,12.9
A,11/10/2021, 09:50:00,5,4.076388889,3129,12.9
A,11/10/2021, 10:00:00,5,4.083333333,3573,12.9
A,11/10/2021, 10:10:00,5,4.090277778,3714,12.9
A,11/10/2021, 10:20:00,5,4.097222222,3656,12.9
A,11/10/2021, 10:30:00,5,4.104166667,2483,12.9
A,11/10/2021, 10:40:00,5,4.111111111,2025,12.9
A,11/10/2021, 10:50:00,5,4.118055556,1299,12.9
A,11/10/2021, 11:00:00,5,4.125,229,12.9
A,11/10/2021, 11:10:00,5,4.131944444,148,12.9
A,11/10/2021, 11:20:00,5,4.138888889,63,12.9
A,11/10/2021, 11:30:00,5,4.145833333,79,12.9
A,11/10/2021, 11:40:00,5,4.152777778,210,12.9
A,11/10/2021, 11:50:00,5,4.159722222,194,12.9
A,11/10/2021, 12:00:00,5,4.166666667,577,12.9
A,11/10/2021, 12:10:00,5,4.173611111,834,12.9
A,11/10/2021, 12:20:00,5,4.180555556,1200,12.9
A,11/10/2021, 12:30:00,5,4.1875,1731,12.9
A,11/10/2021, 12:40:00,5,4.194444444,1855,12.9
A,11/10/2021, 12:50:00,5,4.201388889,1949,12.9
A,11/10/2021, 13:00:00,5,4.208333333,1805,12.9
A,11/10/2021, 13:10:00,5,4.215277778,1465,12.9
A,11/10/2021, 13:20:00,5,4.222222222,1144,12.9
A,11/10/2021, 13:30:00,5,4.229166667,1023,12.9
A,11/10/2021, 13:40:00,5,4.236111111,886,12.9
A,11/10/2021, 13:50:00,5,4.243055556,1041,12.9
A,11/10/2021, 14:00:00,5,4.25,1112,12.9
A,11/10/2021, 14:10:00,5,4.256944444,869,13
A,11/10/2021, 14:20:00,5,4.263888889,1309,12.9
A,11/10/2021, 14:30:00,5,4.270833333,902,13
A,11/10/2021, 14:40:00,5,4.277777778,838,13
A,11/10/2021, 14:50:00,5,4.284722222,745,13
A,11/10/2021, 15:00:00,5,4.291666667,773,13
A,11/10/2021, 15:10:00,5,4.298611111,647,13
A,11/10/2021, 15:20:00,5,4.305555556,588,13
A,11/10/2021, 15:30:00,5,4.3125,477,13
A,11/10/2021, 15:40:00,5,4.319444444,452,13
A,11/10/2021, 15:50:00,5,4.326388889,394,13
A,11/10/2021, 16:00:00,5,4.333333333,259,13
A,11/10/2021, 16:10:00,5,4.340277778,266,13
A,11/10/2021, 16:20:00,5,4.347222222,174,13
A,11/10/2021, 16:30:00,5,4.354166667,187,13
A,11/10/2021, 16:40:00,5,4.361111111,150,12.9
A,11/10/2021, 16:50:00,5,4.368055556,188,13
A,11/10/2021, 17:00:00,5,4.375,111,13
A,11/10/2021, 17:10:00,5,4.381944444,75,12.9
A,11/10/2021, 17:20:00,5,4.388888889,54,12.9
A,11/10/2021, 17:30:00,5,4.395833333,33,12.9
A,11/10/2021, 17:40:00,5,4.402777778,17,12.9
A,11/10/2021, 17:50:00,5,4.409722222,6,12.9
A,11/10/2021, 18:00:00,5,4.416666667,1,12.9
A,11/10/2021, 18:10:00,5,4.423611111,0,12.9
A,11/10/2021, 18:20:00,5,4.430555556,0,12.9
A,11/10/2021, 18:30:00,5,4.4375,0,12.9
A,11/10/2021, 18:40:00,5,4.444444444,0,12.9
A,11/10/2021, 18:50:00,5,4.451388889,0,12.9
A,11/10/2021, 19:00:00,5,4.458333333,0,12.9
A,11/10/2021, 19:10:00,5,4.465277778,0,12.9
A,11/10/2021, 19:20:00,5,4.472222222,0,12.9
A,11/10/2021, 19:30:00,5,4.479166667,0,12.9
A,11/10/2021, 19:40:00,5,4.486111111,0,12.9
A,11/10/2021, 19:50:00,5,4.493055556,0,12.9
A,11/10/2021, 20:00:00,5,4.5,0,12.9
A,11/10/2021, 20:10:00,5,4.506944444,0,12.9
A,11/10/2021, 20:20:00,5,4.513888889,0,12.9
A,11/10/2021, 20:30:00,5,4.520833333,0,12.9
A,11/10/2021, 20:40:00,5,4.527777778,0,12.9
A,11/10/2021, 20:50:00,5,4.534722222,0,12.9
A,11/10/2021, 21:00:00,5,4.541666667,0,12.9
A,11/10/2021, 21:10:00,5,4.548611111,0,12.9
A,11/10/2021, 21:20:00,5,4.555555556,0,12.9
A,11/10/2021, 21:30:00,5,4.5625,0,12.8
A,11/10/2021, 21:40:00,5,4.569444444,0,12.8
A,11/10/2021, 21:50:00,5,4.576388889,0,12.8
A,11/10/2021, 22:00:00,5,4.583333333,0,12.8
A,11/10/2021, 22:10:00,5,4.590277778,0,12.8
A,11/10/2021, 22:20:00,5,4.597222222,0,12.8
A,11/10/2021, 22:30:00,5,4.604166667,0,12.8
A,11/10/2021, 22:40:00,5,4.611111111,0,12.8
A,11/10/2021, 22:50:00,5,4.618055556,0,12.8
A,11/10/2021, 23:00:00,5,4.625,0,12.8
A,11/10/2021, 23:10:00,5,4.631944444,0,12.8
A,11/10/2021, 23:20:00,5,4.638888889,0,12.8
A,11/10/2021, 23:30:00,5,4.645833333,0,12.8
A,11/10/2021, 23:40:00,5,4.652777778,0,12.8
A,11/10/2021, 23:50:00,5,4.659722222,0,12.8
A,11/10/2021, 24:00:00,5,4.666666667,0,12.8
A,12/10/2021, 00:10:00,5,4.673611111,0,12.8
A,12/10/2021, 00:20:00,5,4.680555556,0,12.8
A,12/10/2021, 00:30:00,5,4.6875,0,12.8
A,12/10/2021, 00:40:00,5,4.694444444,0,12.8
A,12/10/2021, 00:50:00,5,4.701388889,0,12.8
A,12/10/2021, 01:00:00,5,4.708333333,0,12.8
A,12/10/2021, 01:10:00,5,4.715277778,0,12.8
A,12/10/2021, 01:20:00,5,4.722222222,0,12.8
A,12/10/2021, 01:30:00,5,4.729166667,0,12.8
A,12/10/2021, 01:40:00,5,4.736111111,0,12.8
A,12/10/2021, 01:50:00,5,4.743055556,0,12.9
A,12/10/2021, 02:00:00,5,4.75,0,12.9
A,12/10/2021, 02:10:00,5,4.756944444,0,12.9
A,12/10/2021, 02:20:00,5,4.763888889,0,12.9
A,12/10/2021, 02:30:00,5,4.770833333,0,12.9
A,12/10/2021, 02:40:00,5,4.777777778,0,12.9
A,12/10/2021, 02:50:00,5,4.784722222,0,12.9
A,12/10/2021, 03:00:00,5,4.791666667,0,12.9
A,12/10/2021, 03:10:00,5,4.798611111,0,12.9
A,12/10/2021, 03:20:00,5,4.805555556,0,12.9
A,12/10/2021, 03:30:00,5,4.8125,0,12.9
A,12/10/2021, 03:40:00,5,4.819444444,0,12.9
A,12/10/2021, 03:50:00,5,4.826388889,0,12.9
A,12/10/2021, 04:00:00,5,4.833333333,0,12.9
A,12/10/2021, 04:10:00,5,4.840277778,0,12.9
A,12/10/2021, 04:20:00,5,4.847222222,0,12.9
A,12/10/2021, 04:30:00,5,4.854166667,0,12.9
A,12/10/2021, 04:40:00,5,4.861111111,0,12.9
A,12/10/2021, 04:50:00,5,4.868055556,0,12.8
A,12/10/2021, 05:00:00,5,4.875,0,12.8
A,12/10/2021, 05:10:00,5,4.881944444,0,12.8
A,12/10/2021, 05:20:00,5,4.888888889,0,12.8
A,12/10/2021, 05:30:00,5,4.895833333,0,12.8
A,12/10/2021, 05:40:00,5,4.902777778,0,12.8
A,12/10/2021, 05:50:00,5,4.909722222,0,12.8
A,12/10/2021, 06:00:00,5,4.916666667,0,12.8
A,12/10/2021, 06:10:00,5,4.923611111,0,12.8
A,12/10/2021, 06:20:00,5,4.930555556,0,12.8
A,12/10/2021, 06:30:00,5,4.9375,0,12.8
A,12/10/2021, 06:40:00,5,4.944444444,4,12.8
A,12/10/2021, 06:50:00,5,4.951388889,11,12.8
A,12/10/2021, 07:00:00,5,4.958333333,23,12.8
A,12/10/2021, 07:10:00,5,4.965277778,38,12.8
A,12/10/2021, 07:20:00,5,4.972222222,51,12.8
A,12/10/2021, 07:30:00,5,4.979166667,59,12.8
A,12/10/2021, 07:40:00,5,4.986111111,105,12.8
A,12/10/2021, 07:50:00,5,4.993055556,137,12.8
A,12/10/2021, 08:00:00,5,5,204,12.8
A,12/10/2021, 08:10:00,6,5.006944444,218,12.8
A,12/10/2021, 08:20:00,6,5.013888889,204,12.8
A,12/10/2021, 08:30:00,6,5.020833333,525,12.8
A,12/10/2021, 08:40:00,6,5.027777778,711,12.8
A,12/10/2021, 08:50:00,6,5.034722222,810,12.8
A,12/10/2021, 09:00:00,6,5.041666667,763,12.8
A,12/10/2021, 09:10:00,6,5.048611111,1036,12.8
A,12/10/2021, 09:20:00,6,5.055555556,1405,12.8
A,12/10/2021, 09:30:00,6,5.0625,1484,12.8
A,12/10/2021, 09:40:00,6,5.069444444,1693,12.8
A,12/10/2021, 09:50:00,6,5.076388889,1578,12.8
A,12/10/2021, 10:00:00,6,5.083333333,1482,12.8
A,12/10/2021, 10:10:00,6,5.090277778,2094,12.8
A,12/10/2021, 10:20:00,6,5.097222222,2172,12.9
A,12/10/2021, 10:30:00,6,5.104166667,1912,12.9
A,12/10/2021, 10:40:00,6,5.111111111,1931,12.9
A,12/10/2021, 10:50:00,6,5.118055556,2162,12.9
A,12/10/2021, 11:00:00,6,5.125,1834,12.9
A,12/10/2021, 11:10:00,6,5.131944444,1301,12.9
A,12/10/2021, 11:20:00,6,5.138888889,1283,12.9
A,12/10/2021, 11:30:00,6,5.145833333,1241,12.9
A,12/10/2021, 11:40:00,6,5.152777778,1343,12.9
A,12/10/2021, 11:50:00,6,5.159722222,628,12.9
A,12/10/2021, 12:00:00,6,5.166666667,254,12.9
A,12/10/2021, 12:10:00,6,5.173611111,129,12.9
A,12/10/2021, 12:20:00,6,5.180555556,89,12.9
A,12/10/2021, 12:30:00,6,5.1875,189,12.9
A,12/10/2021, 12:40:00,6,5.194444444,448,12.9
A,12/10/2021, 12:50:00,6,5.201388889,508,12.9
A,12/10/2021, 13:00:00,6,5.208333333,438,12.9
A,12/10/2021, 13:10:00,6,5.215277778,259,12.9
A,12/10/2021, 13:20:00,6,5.222222222,284,12.9
A,12/10/2021, 13:30:00,6,5.229166667,629,12.9
A,12/10/2021, 13:40:00,6,5.236111111,1064,12.9
A,12/10/2021, 13:50:00,6,5.243055556,1091,12.9
A,12/10/2021, 14:00:00,6,5.25,696,12.9
A,12/10/2021, 14:10:00,6,5.256944444,655,12.9
A,12/10/2021, 14:20:00,6,5.263888889,428,12.9
A,12/10/2021, 14:30:00,6,5.270833333,434,12.9
A,12/10/2021, 14:40:00,6,5.277777778,237,13
A,12/10/2021, 14:50:00,6,5.284722222,309,12.9
A,12/10/2021, 15:00:00,6,5.291666667,338,13
A,12/10/2021, 15:10:00,6,5.298611111,394,13
A,12/10/2021, 15:20:00,6,5.305555556,313,13
A,12/10/2021, 15:30:00,6,5.3125,163,13
A,12/10/2021, 15:40:00,6,5.319444444,99,13
A,12/10/2021, 15:50:00,6,5.326388889,79,13
A,12/10/2021, 16:00:00,6,5.333333333,73,13
A,12/10/2021, 16:10:00,6,5.340277778,37,13
A,12/10/2021, 16:20:00,6,5.347222222,40,13
A,12/10/2021, 16:30:00,6,5.354166667,58,13
A,12/10/2021, 16:40:00,6,5.361111111,46,13
A,12/10/2021, 16:50:00,6,5.368055556,44,13
A,12/10/2021, 17:00:00,6,5.375,62,13
A,12/10/2021, 17:10:00,6,5.381944444,59,13
A,12/10/2021, 17:20:00,6,5.388888889,23,12.9
A,12/10/2021, 17:30:00,6,5.395833333,11,12.9
A,12/10/2021, 17:40:00,6,5.402777778,3,12.9
A,12/10/2021, 17:50:00,6,5.409722222,0,12.9
A,12/10/2021, 18:00:00,6,5.416666667,0,12.9
A,12/10/2021, 18:10:00,6,5.423611111,0,12.9
A,12/10/2021, 18:20:00,6,5.430555556,0,12.9
A,12/10/2021, 18:30:00,6,5.4375,0,12.9
A,12/10/2021, 18:40:00,6,5.444444444,0,12.9
A,12/10/2021, 18:50:00,6,5.451388889,0,12.9
A,12/10/2021, 19:00:00,6,5.458333333,0,12.9
A,12/10/2021, 19:10:00,6,5.465277778,0,12.9
A,12/10/2021, 19:20:00,6,5.472222222,0,12.9
A,12/10/2021, 19:30:00,6,5.479166667,0,12.9
A,12/10/2021, 19:40:00,6,5.486111111,0,12.9
A,12/10/2021, 19:50:00,6,5.493055556,0,12.9
A,12/10/2021, 20:00:00,6,5.5,0,12.9
A,12/10/2021, 20:10:00,6,5.506944444,0,12.9
A,12/10/2021, 20:20:00,6,5.513888889,0,12.9
A,12/10/2021, 20:30:00,6,5.520833333,0,12.9
A,12/10/2021, 20:40:00,6,5.527777778,0,12.9
A,12/10/2021, 20:50:00,6,5.534722222,0,12.9
A,12/10/2021, 21:00:00,6,5.541666667,0,12.9
A,12/10/2021, 21:10:00,6,5.548611111,0,12.9
A,12/10/2021, 21:20:00,6,5.555555556,0,12.9
A,12/10/2021, 21:30:00,6,5.5625,0,12.9
A,12/10/2021, 21:40:00,6,5.569444444,0,12.9
A,12/10/2021, 21:50:00,6,5.576388889,0,12.9
A,12/10/2021, 22:00:00,6,5.583333333,0,12.9
A,12/10/2021, 22:10:00,6,5.590277778,0,12.9
A,12/10/2021, 22:20:00,6,5.597222222,0,12.9
A,12/10/2021, 22:30:00,6,5.604166667,0,12.9
A,12/10/2021, 22:40:00,6,5.611111111,0,12.9
A,12/10/2021, 22:50:00,6,5.618055556,0,12.9
A,12/10/2021, 23:00:00,6,5.625,0,12.9
A,12/10/2021, 23:10:00,6,5.631944444,0,12.9
A,12/10/2021, 23:20:00,6,5.638888889,0,12.9
A,12/10/2021, 23:30:00,6,5.645833333,0,12.9
A,12/10/2021, 23:40:00,6,5.652777778,0,12.9
A,12/10/2021, 23:50:00,6,5.659722222,0,12.9
A,12/10/2021, 24:00:00,6,5.666666667,0,12.9
A,13/10/2021, 00:10:00,6,5.673611111,0,12.9
A,13/10/2021, 00:20:00,6,5.680555556,0,12.9
A,13/10/2021, 00:30:00,6,5.6875,0,12.9
A,13/10/2021, 00:40:00,6,5.694444444,0,12.9
A,13/10/2021, 00:50:00,6,5.701388889,0,12.9
A,13/10/2021, 01:00:00,6,5.708333333,0,12.9
A,13/10/2021, 01:10:00,6,5.715277778,0,12.9
A,13/10/2021, 01:20:00,6,5.722222222,0,12.9
A,13/10/2021, 01:30:00,6,5.729166667,0,12.8
A,13/10/2021, 01:40:00,6,5.736111111,0,12.9
A,13/10/2021, 01:50:00,6,5.743055556,0,12.9
A,13/10/2021, 02:00:00,6,5.75,0,12.9
A,13/10/2021, 02:10:00,6,5.756944444,0,12.9
A,13/10/2021, 02:20:00,6,5.763888889,0,12.9
A,13/10/2021, 02:30:00,6,5.770833333,0,12.9
A,13/10/2021, 02:40:00,6,5.777777778,0,12.9
A,13/10/2021, 02:50:00,6,5.784722222,0,12.9
A,13/10/2021, 03:00:00,6,5.791666667,0,12.9
A,13/10/2021, 03:10:00,6,5.798611111,0,12.9
A,13/10/2021, 03:20:00,6,5.805555556,0,12.9
A,13/10/2021, 03:30:00,6,5.8125,0,12.9
A,13/10/2021, 03:40:00,6,5.819444444,0,12.9
A,13/10/2021, 03:50:00,6,5.826388889,0,12.9
A,13/10/2021, 04:00:00,6,5.833333333,0,12.9
A,13/10/2021, 04:10:00,6,5.840277778,0,12.9
A,13/10/2021, 04:20:00,6,5.847222222,0,12.9
A,13/10/2021, 04:30:00,6,5.854166667,0,12.9
A,13/10/2021, 04:40:00,6,5.861111111,0,12.9
A,13/10/2021, 04:50:00,6,5.868055556,0,12.9
A,13/10/2021, 05:00:00,6,5.875,0,12.9
A,13/10/2021, 05:10:00,6,5.881944444,0,12.9
A,13/10/2021, 05:20:00,6,5.888888889,0,12.9
A,13/10/2021, 05:30:00,6,5.895833333,0,12.9
A,13/10/2021, 05:40:00,6,5.902777778,0,12.9
A,13/10/2021, 05:50:00,6,5.909722222,0,12.9
A,13/10/2021, 06:00:00,6,5.916666667,0,12.8
A,13/10/2021, 06:10:00,6,5.923611111,0,12.8
A,13/10/2021, 06:20:00,6,5.930555556,0,12.9
A,13/10/2021, 06:30:00,6,5.9375,0,12.9
A,13/10/2021, 06:40:00,6,5.944444444,1,12.9
A,13/10/2021, 06:50:00,6,5.951388889,7,12.9
A,13/10/2021, 07:00:00,6,5.958333333,15,12.9
A,13/10/2021, 07:10:00,6,5.965277778,30,12.9
A,13/10/2021, 07:20:00,6,5.972222222,41,12.9
A,13/10/2021, 07:30:00,6,5.979166667,71,12.8
A,13/10/2021, 07:40:00,6,5.986111111,105,12.8
A,13/10/2021, 07:50:00,6,5.993055556,128,12.8
A,13/10/2021, 08:00:00,6,6,146,12.8
A,13/10/2021, 08:10:00,7,6.006944444,146,12.8
A,13/10/2021, 08:20:00,7,6.013888889,179,12.8
A,13/10/2021, 08:30:00,7,6.020833333,307,12.8
A,13/10/2021, 08:40:00,7,6.027777778,404,12.9
A,13/10/2021, 08:50:00,7,6.034722222,495,12.8
A,13/10/2021, 09:00:00,7,6.041666667,547,12.8
A,13/10/2021, 09:10:00,7,6.048611111,602,12.8
A,13/10/2021, 09:20:00,7,6.055555556,700,12.8
A,13/10/2021, 09:30:00,7,6.0625,750,12.9
A,13/10/2021, 09:40:00,7,6.069444444,803,12.9
A,13/10/2021, 09:50:00,7,6.076388889,986,12.9
A,13/10/2021, 10:00:00,7,6.083333333,823,12.9
A,13/10/2021, 10:10:00,7,6.090277778,929,12.9
A,13/10/2021, 10:20:00,7,6.097222222,1024,12.9
A,13/10/2021, 10:30:00,7,6.104166667,848,12.9
A,13/10/2021, 10:40:00,7,6.111111111,959,12.9
A,13/10/2021, 10:50:00,7,6.118055556,1498,12.9
A,13/10/2021, 11:00:00,7,6.125,1345,12.9
A,13/10/2021, 11:10:00,7,6.131944444,1291,12.9
A,13/10/2021, 11:20:00,7,6.138888889,1219,12.9
A,13/10/2021, 11:30:00,7,6.145833333,1163,12.9
A,13/10/2021, 11:40:00,7,6.152777778,1280,12.9
A,13/10/2021, 11:50:00,7,6.159722222,1416,12.9
A,13/10/2021, 12:00:00,7,6.166666667,1325,12.9
A,13/10/2021, 12:10:00,7,6.173611111,1121,12.9
A,13/10/2021, 12:20:00,7,6.180555556,722,12.9
A,13/10/2021, 12:30:00,7,6.1875,714,12.9
A,13/10/2021, 12:40:00,7,6.194444444,622,12.9
A,13/10/2021, 12:50:00,7,6.201388889,447,12.9
A,13/10/2021, 13:00:00,7,6.208333333,179,12.9
A,13/10/2021, 13:10:00,7,6.215277778,33,12.9
A,13/10/2021, 13:20:00,7,6.222222222,31,12.9
A,13/10/2021, 13:30:00,7,6.229166667,15,12.9
A,13/10/2021, 13:40:00,7,6.236111111,8,12.9
A,13/10/2021, 13:50:00,7,6.243055556,8,12.9
A,13/10/2021, 14:00:00,7,6.25,38,12.9
A,13/10/2021, 14:10:00,7,6.256944444,39,12.9
A,13/10/2021, 14:20:00,7,6.263888889,38,12.9
A,13/10/2021, 14:30:00,7,6.270833333,63,12.9
A,13/10/2021, 14:40:00,7,6.277777778,253,12.9
A,13/10/2021, 14:50:00,7,6.284722222,240,12.9
A,13/10/2021, 15:00:00,7,6.291666667,450,12.9
A,13/10/2021, 15:10:00,7,6.298611111,346,12.9
A,13/10/2021, 15:20:00,7,6.305555556,246,12.9
A,13/10/2021, 15:30:00,7,6.3125,338,12.9
A,13/10/2021, 15:40:00,7,6.319444444,330,12.9
A,13/10/2021, 15:50:00,7,6.326388889,330,12.9
A,13/10/2021, 16:00:00,7,6.333333333,245,12.9
A,13/10/2021, 16:10:00,7,6.340277778,193,12.9
A,13/10/2021, 16:20:00,7,6.347222222,146,12.9
A,13/10/2021, 16:30:00,7,6.354166667,80,12.9
A,13/10/2021, 16:40:00,7,6.361111111,82,12.9
A,13/10/2021, 16:50:00,7,6.368055556,83,12.9
A,13/10/2021, 17:00:00,7,6.375,70,12.9
A,13/10/2021, 17:10:00,7,6.381944444,52,12.9
A,13/10/2021, 17:20:00,7,6.388888889,35,12.9
A,13/10/2021, 17:30:00,7,6.395833333,19,12.9
A,13/10/2021, 17:40:00,7,6.402777778,8,12.9
A,13/10/2021, 17:50:00,7,6.409722222,2,12.9
A,13/10/2021, 18:00:00,7,6.416666667,0,12.9
A,13/10/2021, 18:10:00,7,6.423611111,0,12.9
A,13/10/2021, 18:20:00,7,6.430555556,0,12.9
A,13/10/2021, 18:30:00,7,6.4375,0,12.9
A,13/10/2021, 18:40:00,7,6.444444444,0,12.9
A,13/10/2021, 18:50:00,7,6.451388889,0,12.9
A,13/10/2021, 19:00:00,7,6.458333333,0,12.9
A,13/10/2021, 19:10:00,7,6.465277778,0,12.9
A,13/10/2021, 19:20:00,7,6.472222222,0,12.9
A,13/10/2021, 19:30:00,7,6.479166667,0,12.9
A,13/10/2021, 19:40:00,7,6.486111111,0,12.9
A,13/10/2021, 19:50:00,7,6.493055556,0,12.9
A,13/10/2021, 20:00:00,7,6.5,0,12.9
A,13/10/2021, 20:10:00,7,6.506944444,0,12.9
A,13/10/2021, 20:20:00,7,6.513888889,0,12.9
A,13/10/2021, 20:30:00,7,6.520833333,0,12.9
A,13/10/2021, 20:40:00,7,6.527777778,0,12.9
A,13/10/2021, 20:50:00,7,6.534722222,0,12.9
A,13/10/2021, 21:00:00,7,6.541666667,0,12.9
A,13/10/2021, 21:10:00,7,6.548611111,0,12.9
A,13/10/2021, 21:20:00,7,6.555555556,0,12.9
A,13/10/2021, 21:30:00,7,6.5625,0,12.9
A,13/10/2021, 21:40:00,7,6.569444444,0,12.9
